batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign
211,1.20684,0.35363,0.76324,0.51067,2.86405,0.08443,1.17329,0.36185,0.75656,0.51787,2.92031,0.08354,1.11414,0.3798,0.71396,0.5305,2.90921,0.08318,1.10809,0.37684,0.70607,0.53331,2.90464,0.08365,1.10473,0.39944,0.69813,0.54423,2.89234,0.08465,1.01525,0.42717,0.68808,0.55278,2.88848,0.08543,0.9991,0.44039,0.66972,0.58077,2.87198,0.08639
212,1.2101,0.3537,0.75949,0.51074,2.84482,0.08445,1.17355,0.362,0.74568,0.518,2.93324,0.08353,1.11228,0.38002,0.71128,0.53073,2.90683,0.08319,1.11096,0.37711,0.7228,0.53349,2.92699,0.08363,1.0142,0.39989,0.69004,0.54451,2.92725,0.08464,0.97186,0.42763,0.67065,0.55314,2.93265,0.08544,0.97213,0.44083,0.63097,0.58122,2.85795,0.08646
213,1.20227,0.35376,0.76285,0.5108,2.849,0.08444,1.1629,0.36216,0.74584,0.51812,2.92144,0.08354,1.12892,0.38017,0.68942,0.53101,2.88164,0.08318,1.13289,0.37729,0.69919,0.53374,2.91705,0.08366,1.09421,0.40006,0.68229,0.54477,2.94686,0.08462,1.05963,0.42782,0.66919,0.55344,2.93731,0.08543,1.04742,0.44102,0.67822,0.58146,2.90751,0.08649
214,1.19476,0.35381,0.75488,0.51087,2.8496,0.08442,1.16613,0.36231,0.73997,0.51824,2.92755,0.08352,1.11632,0.38038,0.69991,0.53126,2.89865,0.08319,1.11492,0.3775,0.70263,0.53395,2.93612,0.08364,1.07279,0.40033,0.68421,0.54504,2.88759,0.08465,1.04339,0.42807,0.67732,0.55371,2.8621,0.08548,1.02557,0.44128,0.67009,0.58168,2.91485,0.08649
215,1.21711,0.35384,0.76454,0.51091,2.83629,0.08444,1.21164,0.36234,0.75577,0.51832,2.91769,0.08352,1.17571,0.38044,0.71899,0.53143,2.90172,0.0832,1.17383,0.37758,0.72681,0.53407,2.91605,0.08364,1.13134,0.4005,0.70392,0.54528,2.89384,0.08466,1.12546,0.42814,0.71729,0.55386,2.90834,0.0855,1.14564,0.44131,0.66713,0.58192,2.91894,0.08647
216,1.20983,0.35385,0.7648,0.51098,2.85798,0.08443,1.20392,0.36238,0.75363,0.51839,2.93445,0.08352,1.17999,0.38044,0.74684,0.53145,2.9019,0.0832,1.14697,0.37774,0.73363,0.53417,2.90712,0.08367,1.13127,0.4006,0.74761,0.54531,2.92472,0.08466,1.08564,0.42827,0.71564,0.55397,2.89523,0.08555,1.12492,0.4413,0.7638,0.58186,2.86088,0.08648
217,1.21582,0.35387,0.76625,0.51099,2.82849,0.08445,1.18296,0.36249,0.76945,0.51835,2.90948,0.08352,1.14892,0.38055,0.7444,0.53151,2.89187,0.0832,1.16936,0.37782,0.74153,0.53421,2.91402,0.08369,1.1076,0.40076,0.7476,0.54533,2.93406,0.08463,1.0911,0.42839,0.749,0.55402,2.90485,0.08557,1.06068,0.44145,0.73711,0.58189,2.87868,0.0865
218,1.24027,0.35378,0.75741,0.51105,2.84804,0.08444,1.19205,0.3626,0.74656,0.51846,2.906,0.08352,1.1464,0.38068,0.71736,0.53168,2.92327,0.08318,1.13691,0.37801,0.71355,0.5344,2.91423,0.08371,1.06798,0.40105,0.71138,0.5455,2.88525,0.08465,1.06849,0.42862,0.70863,0.55419,2.92292,0.08557,1.04369,0.44173,0.7066,0.58203,2.90215,0.08652
219,1.19162,0.35391,0.75277,0.5111,2.86264,0.08444,1.15928,0.36275,0.74644,0.51855,2.92953,0.08351,1.11602,0.38086,0.70685,0.53187,2.86469,0.0832,1.15094,0.37817,0.71976,0.53453,2.91175,0.08371,1.11205,0.4012,0.7193,0.54561,2.85089,0.0847,1.04813,0.42882,0.69806,0.55434,2.94767,0.08554,1.01166,0.44199,0.68781,0.58217,2.96542,0.0865
220,1.19844,0.35394,0.75632,0.5112,2.84582,0.08448,1.1809,0.36284,0.74731,0.51865,2.91957,0.0835,1.11812,0.38105,0.72894,0.53201,2.90033,0.0832,1.15581,0.37826,0.73239,0.53461,2.94109,0.0837,1.0803,0.4014,0.71153,0.54578,2.94308,0.08468,1.07279,0.42891,0.72452,0.55437,2.92646,0.08553,1.02979,0.44219,0.71725,0.58222,2.91956,0.08648
221,1.20716,0.35398,0.75281,0.51127,2.83243,0.0845,1.18548,0.36294,0.74288,0.51879,2.8981,0.0835,1.14406,0.38117,0.7082,0.53222,2.8648,0.08324,1.17024,0.37834,0.7103,0.53478,2.90462,0.0837,1.12153,0.40151,0.67521,0.54608,2.90546,0.0847,1.07453,0.42907,0.67637,0.55468,2.90122,0.08555,1.06465,0.44234,0.67792,0.58243,2.86736,0.0865
222,1.20096,0.35405,0.76815,0.51126,2.83834,0.08456,1.18146,0.36304,0.78295,0.51873,2.91969,0.08349,1.13969,0.38128,0.79576,0.53208,2.88386,0.08325,1.16398,0.37843,0.78849,0.53466,2.90175,0.08372,1.07576,0.40177,0.78409,0.546,2.95988,0.08469,1.04714,0.42927,0.80272,0.55454,2.94799,0.08552,1.02851,0.44258,0.82767,0.58222,2.81276,0.08658
223,1.20017,0.3541,0.76471,0.51125,2.85573,0.08454,1.16543,0.3632,0.76505,0.51878,2.90949,0.08353,1.07628,0.38158,0.73839,0.53216,2.91918,0.08326,1.1276,0.3786,0.73027,0.53476,2.90265,0.08373,1.02956,0.40211,0.72376,0.5461,2.92558,0.08467,0.95791,0.42967,0.74279,0.55461,2.91406,0.08551,0.94137,0.44302,0.74494,0.58217,2.84798,0.08662
224,1.21305,0.3541,0.77222,0.51124,2.84522,0.08456,1.17147,0.36332,0.77215,0.51876,2.91074,0.08354,1.11002,0.3818,0.75731,0.53216,2.90165,0.08325,1.12458,0.37882,0.76524,0.53472,2.90153,0.08375,1.07163,0.40235,0.74835,0.54613,2.87454,0.0847,1.00018,0.43006,0.76737,0.55454,2.90095,0.08552,0.9964,0.44337,0.76073,0.58211,2.94084,0.08661
225,1.20723,0.3541,0.76716,0.51124,2.83662,0.08457,1.18849,0.36338,0.76537,0.51878,2.90791,0.08355,1.1108,0.382,0.74667,0.53219,2.90097,0.08325,1.12221,0.37901,0.74095,0.53476,2.8717,0.08379,1.08549,0.40258,0.72882,0.54622,2.88126,0.08472,1.0286,0.43028,0.71594,0.55465,2.91762,0.08552,1.02117,0.44361,0.69132,0.58224,2.93017,0.08659
226,1.21582,0.35411,0.75595,0.51128,2.8331,0.08457,1.18991,0.36346,0.73949,0.5189,2.91255,0.08355,1.15675,0.38211,0.70173,0.53239,2.90624,0.08325,1.15173,0.37912,0.70334,0.53496,2.89226,0.08382,1.11257,0.40274,0.68403,0.54647,2.96156,0.08471,1.11707,0.43038,0.7127,0.55476,2.88955,0.08554,1.12715,0.44373,0.72562,0.58227,2.85298,0.08667
227,1.21266,0.3541,0.76278,0.5113,2.84895,0.08459,1.18381,0.36356,0.73694,0.51901,2.93425,0.08354,1.14056,0.38223,0.70089,0.53257,2.88741,0.08324,1.13278,0.37928,0.69656,0.53515,2.90109,0.08383,1.07979,0.40297,0.66138,0.54676,2.92467,0.08469,1.07369,0.43053,0.66369,0.55503,2.87165,0.08555,1.08289,0.44386,0.68335,0.58238,2.84084,0.08669
228,1.20236,0.35413,0.76981,0.51124,2.83135,0.08462,1.16995,0.36367,0.77488,0.51894,2.89129,0.08355,1.10612,0.38245,0.74912,0.53257,2.87543,0.08326,1.12601,0.37945,0.75922,0.53512,2.89728,0.08386,1.05368,0.40327,0.76365,0.54671,2.89898,0.0847,1.0004,0.43086,0.75747,0.555,2.88873,0.08558,0.9915,0.4442,0.75996,0.58228,2.84522,0.08672
229,1.18675,0.35422,0.76487,0.51121,2.82331,0.08467,1.15909,0.36381,0.76568,0.51894,2.89004,0.08357,1.12701,0.38258,0.75225,0.53257,2.87426,0.08328,1.12976,0.37958,0.75212,0.5351,2.91274,0.08388,1.07202,0.40346,0.75103,0.5467,2.88604,0.0847,1.03401,0.43105,0.71168,0.5551,2.88598,0.08562,1.03021,0.44438,0.75419,0.58218,2.86526,0.08676
230,1.20911,0.35425,0.76102,0.51121,2.84571,0.08467,1.19554,0.36386,0.74114,0.51903,2.92655,0.08356,1.14078,0.38269,0.73659,0.53261,2.88905,0.08328,1.14573,0.37972,0.71198,0.53523,2.92945,0.08387,1.1409,0.40352,0.70408,0.54684,2.88925,0.08472,1.08808,0.43122,0.68543,0.55526,2.90682,0.08562,1.12282,0.44439,0.7015,0.58223,2.79747,0.08683
231,1.19984,0.35432,0.76206,0.51123,2.83756,0.08466,1.17689,0.36395,0.72721,0.51917,2.90696,0.08356,1.1108,0.38284,0.7028,0.53278,2.90505,0.08327,1.14968,0.3798,0.70956,0.53537,2.90692,0.08388,1.08502,0.40369,0.69831,0.54703,2.88575,0.08473,1.0883,0.43125,0.64735,0.55558,2.92294,0.08563,1.06584,0.44452,0.6557,0.58245,2.95671,0.08677
232,1.18832,0.35442,0.75345,0.51126,2.83356,0.08468,1.15489,0.36408,0.7397,0.51928,2.90236,0.08357,1.10279,0.38303,0.69697,0.53301,2.86416,0.08328,1.11878,0.37999,0.68889,0.53562,2.87586,0.08389,1.06949,0.40391,0.71396,0.54718,2.88682,0.08474,1.02049,0.4315,0.67186,0.55583,2.92616,0.08562,0.97935,0.44485,0.65632,0.5827,2.89063,0.08679
233,1.21765,0.35439,0.75869,0.51133,2.8323,0.08467,1.18183,0.36417,0.7338,0.51942,2.90659,0.08356,1.11717,0.3832,0.72882,0.53312,2.87759,0.08328,1.12445,0.38019,0.71188,0.53575,2.8725,0.08393,1.07241,0.40413,0.69967,0.54734,2.88491,0.08473,1.00612,0.43181,0.66759,0.5561,2.88621,0.08563,1.02903,0.44505,0.67015,0.58289,2.8432,0.08682
234,1.19253,0.35447,0.76037,0.51135,2.82428,0.08468,1.17261,0.36427,0.7632,0.51943,2.91425,0.08355,1.11774,0.38335,0.73713,0.5332,2.89316,0.08328,1.12214,0.38038,0.72772,0.53585,2.89861,0.08393,1.08058,0.40434,0.71431,0.54746,2.89686,0.08473,1.03527,0.43204,0.70821,0.5562,2.90436,0.08564,1.06262,0.4452,0.67899,0.58305,2.85808,0.08681
235,1.21616,0.35446,0.76399,0.51135,2.82683,0.08471,1.1896,0.36431,0.76632,0.51943,2.89621,0.08356,1.13286,0.38347,0.7533,0.53322,2.89595,0.08328,1.14493,0.38048,0.75623,0.53586,2.86949,0.08397,1.12295,0.40446,0.75091,0.5475,2.90471,0.08473,1.06139,0.43225,0.72919,0.55628,2.92626,0.08564,1.06029,0.44535,0.74889,0.58307,2.82609,0.08689
236,1.16949,0.3546,0.76519,0.51136,2.81984,0.08473,1.15083,0.36443,0.7504,0.51949,2.92324,0.08356,1.07818,0.38372,0.71945,0.53336,2.89135,0.08327,1.0938,0.3807,0.71103,0.53601,2.89897,0.08397,1.05471,0.40467,0.70934,0.54766,2.93378,0.08473,1.03219,0.4324,0.70097,0.55648,2.91316,0.08564,1.00064,0.44559,0.72234,0.58315,2.82286,0.08695
237,1.17539,0.35477,0.74916,0.51145,2.82513,0.08476,1.14933,0.36454,0.72584,0.51965,2.89858,0.08359,1.11905,0.38382,0.67317,0.53365,2.8605,0.08329,1.10696,0.38085,0.66514,0.53631,2.89667,0.08396,1.07782,0.40481,0.64367,0.54799,2.88137,0.08475,1.03161,0.43254,0.64817,0.55677,2.92763,0.08564,1.02236,0.44572,0.63579,0.58343,2.85694,0.087
238,1.20219,0.35481,0.7532,0.5115,2.83166,0.08473,1.15546,0.36469,0.72435,0.51981,2.91425,0.08358,1.10831,0.38401,0.69542,0.53387,2.8891,0.08329,1.11375,0.38105,0.70467,0.53647,2.92538,0.08395,1.0504,0.40511,0.70289,0.54818,2.9192,0.08475,1.02231,0.43282,0.68392,0.55698,2.93531,0.08562,1.02955,0.44599,0.72597,0.58346,2.87877,0.08702
239,1.1775,0.35492,0.75462,0.51153,2.82296,0.08475,1.17239,0.36477,0.75332,0.51984,2.91398,0.08358,1.16751,0.38403,0.72837,0.53395,2.89595,0.08328,1.16714,0.38108,0.72097,0.53656,2.89634,0.08396,1.1511,0.40509,0.72391,0.54824,2.86524,0.08477,1.10007,0.43287,0.71102,0.55704,2.84353,0.08567,1.0759,0.44606,0.72922,0.58346,2.81839,0.08709
240,1.18759,0.35497,0.75923,0.5116,2.83137,0.08476,1.15298,0.3649,0.74626,0.51991,2.87562,0.08358,1.09294,0.38424,0.72761,0.53403,2.86825,0.08329,1.10618,0.38126,0.73042,0.53664,2.87592,0.08398,1.06114,0.40531,0.69063,0.54842,2.88836,0.08477,0.99935,0.43312,0.70709,0.55716,2.85985,0.0857,0.99404,0.44631,0.71357,0.58352,2.84322,0.08711
241,1.19687,0.35501,0.75531,0.51166,2.82709,0.08475,1.18522,0.36499,0.74574,0.51998,2.90854,0.08358,1.15522,0.38433,0.7316,0.5341,2.8914,0.0833,1.16797,0.38136,0.72477,0.53671,2.89902,0.08398,1.09383,0.40554,0.72581,0.54849,2.84326,0.0848,1.09306,0.43327,0.71982,0.55724,2.87526,0.08571,1.06032,0.44653,0.72769,0.58354,2.85329,0.08712
242,1.18315,0.35509,0.75324,0.51173,2.84179,0.08474,1.1622,0.36512,0.71824,0.52017,2.91455,0.08358,1.10203,0.38453,0.69525,0.53433,2.85872,0.08331,1.12137,0.38153,0.67185,0.53701,2.88849,0.08399,1.04885,0.4058,0.66242,0.54879,2.94362,0.08478,1.08222,0.4334,0.63546,0.55761,2.8731,0.08574,1.02327,0.4468,0.64941,0.58382,2.82873,0.08718
243,1.20386,0.35513,0.76055,0.51171,2.8265,0.08476,1.16614,0.36522,0.77012,0.5201,2.9141,0.08356,1.12589,0.38466,0.74003,0.53435,2.8834,0.08331,1.14124,0.38165,0.74146,0.53703,2.888,0.08399,1.0747,0.40602,0.73476,0.54881,2.88913,0.08479,1.056,0.43353,0.74402,0.55758,2.83505,0.0858,1.03039,0.44703,0.72904,0.58379,2.87995,0.08718
244,1.1872,0.35518,0.75879,0.51171,2.83412,0.08475,1.16937,0.36529,0.74693,0.52016,2.91072,0.08356,1.11492,0.38479,0.71698,0.53447,2.86114,0.08332,1.15028,0.38174,0.6983,0.53719,2.9083,0.08399,1.09538,0.40614,0.69988,0.54895,2.91144,0.08477,1.09663,0.43357,0.67173,0.55776,2.91223,0.08581,1.10663,0.44708,0.69116,0.58387,2.87667,0.0872
245,1.19472,0.35529,0.75668,0.51172,2.82487,0.08478,1.18902,0.36534,0.76073,0.52017,2.90246,0.08355,1.15349,0.38487,0.73663,0.53453,2.86494,0.08333,1.16729,0.3818,0.73918,0.53722,2.91294,0.08399,1.12495,0.40625,0.73496,0.549,2.82688,0.08484,1.12301,0.43362,0.70725,0.55788,2.86015,0.08586,1.11864,0.44714,0.73255,0.58389,2.87408,0.0872
246,1.20177,0.35534,0.7536,0.51176,2.81983,0.08477,1.15329,0.36546,0.73969,0.52025,2.90039,0.08356,1.1054,0.38502,0.73136,0.53459,2.85513,0.08336,1.11234,0.38198,0.69929,0.53738,2.89301,0.08399,1.06553,0.40645,0.70542,0.54911,2.8928,0.08483,1.05609,0.43379,0.67956,0.55805,2.90657,0.08586,1.02481,0.44735,0.71574,0.58389,2.87141,0.0872
247,1.18552,0.35539,0.75859,0.51181,2.83507,0.08476,1.13746,0.36563,0.73065,0.52037,2.89471,0.08357,1.08275,0.38525,0.71935,0.53471,2.87724,0.08336,1.08829,0.38219,0.71343,0.5375,2.87885,0.084,1.03258,0.40673,0.69163,0.54929,2.8696,0.08485,0.98006,0.43409,0.68734,0.55824,2.906,0.08585,0.98662,0.44761,0.66111,0.58413,2.87982,0.08721
248,1.2019,0.35538,0.74954,0.51185,2.83361,0.08475,1.14702,0.36576,0.74762,0.52041,2.88743,0.08357,1.09586,0.38545,0.70676,0.53484,2.83834,0.08338,1.09354,0.3824,0.7088,0.5376,2.8975,0.084,1.01775,0.40706,0.70594,0.54941,2.87137,0.08486,0.99888,0.43436,0.69934,0.55831,2.82581,0.08589,1.02096,0.4478,0.7062,0.58413,2.83076,0.08727
249,1.17175,0.35551,0.761,0.51185,2.82808,0.08476,1.15163,0.36588,0.73367,0.52049,2.89652,0.08356,1.0828,0.38565,0.70228,0.53502,2.84788,0.0834,1.11516,0.38254,0.7141,0.53772,2.87636,0.08402,1.07042,0.40724,0.68307,0.54961,2.87333,0.08486,1.03646,0.4345,0.70333,0.55842,2.84922,0.08591,1.02219,0.44793,0.70616,0.58415,2.82825,0.08732
250,1.17738,0.35561,0.74816,0.51191,2.80409,0.08479,1.12838,0.36606,0.72513,0.52061,2.88797,0.08356,1.07,0.3859,0.70132,0.53519,2.86368,0.0834,1.08296,0.38277,0.69798,0.53789,2.9105,0.08401,1.02463,0.40755,0.67243,0.54982,2.8934,0.08486,0.9607,0.43484,0.65408,0.55867,2.89027,0.08591,0.93814,0.44831,0.64163,0.58439,2.84519,0.08734
251,1.19493,0.35565,0.75049,0.51195,2.82444,0.08477,1.1615,0.36615,0.74035,0.5207,2.89318,0.08356,1.10477,0.38607,0.71331,0.53532,2.90873,0.08337,1.11892,0.38293,0.70782,0.53803,2.91145,0.084,1.08881,0.40772,0.68471,0.55003,2.87394,0.08487,1.00467,0.43511,0.6743,0.55886,2.89325,0.08592,1.03673,0.44849,0.67982,0.58453,2.86641,0.08734
252,1.18789,0.35571,0.7604,0.51195,2.82053,0.0848,1.16892,0.36623,0.74278,0.52076,2.89586,0.08356,1.1265,0.38618,0.72742,0.53541,2.88404,0.08338,1.14161,0.383,0.71038,0.53816,2.87922,0.08401,1.10038,0.40784,0.7114,0.55015,2.88575,0.08488,1.0684,0.4352,0.679,0.55904,2.90764,0.08592,1.09264,0.44853,0.72245,0.58456,2.92479,0.0873
253,1.18411,0.35577,0.7476,0.51198,2.8263,0.08481,1.17403,0.36629,0.72612,0.5209,2.8998,0.08357,1.14282,0.38622,0.68763,0.53565,2.86608,0.08339,1.14748,0.38306,0.70518,0.53831,2.89127,0.08402,1.11488,0.40787,0.66778,0.55041,2.83146,0.08493,1.09054,0.43519,0.67889,0.55926,2.91692,0.08592,1.09119,0.44851,0.64318,0.58478,2.85521,0.08733
254,1.18424,0.35585,0.75175,0.512,2.82123,0.08482,1.13977,0.36643,0.74162,0.52096,2.88612,0.08357,1.07385,0.38646,0.71783,0.53573,2.85763,0.08339,1.0742,0.38332,0.71131,0.53842,2.91357,0.08402,1.01696,0.40817,0.68329,0.5506,2.88587,0.08493,0.97469,0.43551,0.68062,0.55942,2.9077,0.0859,0.98219,0.44878,0.67874,0.5849,2.88782,0.08731
255,1.17944,0.35589,0.75334,0.51203,2.82528,0.08484,1.16941,0.3665,0.73637,0.52102,2.87254,0.08358,1.12263,0.38655,0.70699,0.53586,2.88426,0.08339,1.13277,0.38341,0.728,0.53847,2.89471,0.08402,1.09257,0.40828,0.68779,0.55076,2.88489,0.08494,1.08428,0.4356,0.70259,0.55952,2.85564,0.08593,1.03513,0.44894,0.69728,0.58496,2.86344,0.08732
256,1.19349,0.35592,0.74551,0.51209,2.81373,0.08484,1.15294,0.36663,0.73133,0.52113,2.89413,0.08359,1.08005,0.38677,0.70391,0.53602,2.84323,0.08339,1.12488,0.38353,0.70129,0.53862,2.87834,0.08402,1.05159,0.40848,0.70472,0.55088,2.82644,0.08498,1.0023,0.43586,0.69757,0.55965,2.9122,0.08592,0.96591,0.44927,0.7115,0.58499,2.84052,0.08735
257,1.18804,0.35599,0.74974,0.51213,2.8163,0.08485,1.15747,0.36672,0.74456,0.52118,2.89862,0.08359,1.109,0.38688,0.71374,0.53613,2.86608,0.08339,1.12069,0.38365,0.71497,0.53869,2.89174,0.08401,1.06684,0.40864,0.70699,0.55096,2.91838,0.08497,1.02873,0.43601,0.68829,0.55975,2.86952,0.08594,1.02355,0.44938,0.68581,0.58506,2.82478,0.08739
258,1.17297,0.35613,0.75577,0.5121,2.81333,0.08486,1.13352,0.36688,0.75712,0.52114,2.89992,0.08358,1.08552,0.38707,0.74692,0.53611,2.84773,0.08341,1.08712,0.38384,0.75999,0.53861,2.87988,0.08402,1.04177,0.40885,0.73705,0.55097,2.88315,0.08496,0.98197,0.43629,0.72315,0.55974,2.87366,0.08595,0.97939,0.44963,0.72942,0.58501,2.90828,0.08735
259,1.17473,0.35621,0.7588,0.51209,2.83508,0.08484,1.15434,0.36696,0.74759,0.52117,2.89352,0.0836,1.09916,0.3872,0.71038,0.53621,2.86859,0.08341,1.11568,0.38394,0.70543,0.53871,2.88991,0.08402,1.08619,0.40893,0.69833,0.55108,2.84056,0.08498,1.06033,0.43635,0.68095,0.55987,2.87809,0.08595,1.06164,0.44966,0.69628,0.58504,2.85353,0.08738
260,1.1841,0.35626,0.75667,0.51208,2.81951,0.08488,1.17161,0.36701,0.76479,0.52115,2.87526,0.0836,1.12445,0.3873,0.72902,0.53625,2.84488,0.08343,1.13672,0.38402,0.74646,0.5387,2.85407,0.08405,1.10645,0.40899,0.72985,0.55107,2.92523,0.08496,1.0932,0.43642,0.73329,0.55985,2.92662,0.08593,1.08202,0.44971,0.69602,0.58509,2.83349,0.08741
261,1.19609,0.35626,0.74242,0.51215,2.806,0.08491,1.15554,0.36712,0.71085,0.52133,2.89093,0.08359,1.09671,0.38749,0.66391,0.53658,2.85262,0.08344,1.10325,0.38423,0.6685,0.53899,2.88474,0.08405,1.05037,0.40922,0.64672,0.55141,2.93511,0.08493,1.01777,0.43666,0.638,0.56021,2.91034,0.08592,1.02105,0.44991,0.64305,0.58533,2.84495,0.08742
262,1.18083,0.35632,0.7565,0.51215,2.81949,0.08491,1.15926,0.36719,0.74787,0.52136,2.87189,0.08359,1.10678,0.38763,0.72544,0.53663,2.87124,0.08344,1.12181,0.38434,0.7208,0.53907,2.87643,0.08406,1.05606,0.40943,0.72009,0.55148,2.86396,0.08495,1.03698,0.43685,0.70994,0.56027,2.93116,0.08589,1.04459,0.45004,0.70887,0.5854,2.82295,0.08745
263,1.18408,0.35639,0.75828,0.51212,2.81707,0.08492,1.11251,0.36745,0.7645,0.52131,2.89455,0.08358,1.07054,0.38791,0.75197,0.53661,2.86852,0.08344,1.07657,0.38462,0.74366,0.53907,2.92574,0.08403,1.00885,0.40979,0.74373,0.55148,2.86536,0.08497,0.93082,0.43733,0.75681,0.56017,2.85511,0.08593,0.97502,0.4504,0.75084,0.58533,2.83343,0.08747
264,1.18781,0.35642,0.75263,0.51214,2.81322,0.0849,1.16556,0.36753,0.75049,0.52131,2.88962,0.08358,1.10934,0.38807,0.72192,0.5367,2.85147,0.08345,1.10915,0.38479,0.72673,0.53911,2.88932,0.08402,1.04636,0.41003,0.69766,0.55162,2.85845,0.08499,0.99596,0.43763,0.69092,0.5603,2.89374,0.08592,0.96192,0.45078,0.67795,0.58543,2.79494,0.08753
265,1.17508,0.35649,0.74997,0.51223,2.80256,0.0849,1.16957,0.36758,0.74436,0.52136,2.90751,0.08357,1.13912,0.38809,0.71611,0.53681,2.84316,0.08347,1.1495,0.38483,0.72335,0.53919,2.90764,0.08402,1.1199,0.41005,0.71394,0.55173,2.84471,0.08501,1.09198,0.43766,0.71186,0.56041,2.86094,0.08592,1.08938,0.45085,0.68792,0.5856,2.84943,0.08754
266,1.17839,0.35655,0.74741,0.51227,2.80957,0.08491,1.1741,0.3676,0.72242,0.52148,2.87071,0.08359,1.11731,0.38818,0.70076,0.53695,2.87893,0.08347,1.15596,0.38486,0.68083,0.53939,2.88781,0.08402,1.08792,0.41016,0.67989,0.55191,2.85601,0.08502,1.08763,0.43768,0.65516,0.56066,2.90583,0.0859,1.06605,0.45092,0.6616,0.58576,2.79084,0.08759
267,1.19799,0.35657,0.75118,0.51229,2.81668,0.08493,1.15084,0.36773,0.74353,0.5215,2.88528,0.08359,1.11017,0.38833,0.70173,0.53709,2.84341,0.08348,1.11694,0.385,0.71359,0.53948,2.88019,0.08403,1.04476,0.41041,0.69254,0.55206,2.87713,0.08503,1.01528,0.4379,0.67398,0.56087,2.87801,0.08591,0.98031,0.45119,0.6984,0.58579,2.8469,0.08762
268,1.20739,0.35656,0.74409,0.51234,2.8164,0.08494,1.16891,0.36782,0.73232,0.5216,2.85474,0.08362,1.12101,0.38844,0.70314,0.53722,2.86445,0.08348,1.14035,0.38507,0.70193,0.53963,2.88307,0.08404,1.07564,0.41056,0.69027,0.55222,2.86199,0.08504,1.03314,0.4381,0.68743,0.56102,2.85362,0.08592,1.02974,0.45138,0.69638,0.58588,2.83607,0.08763
269,1.17861,0.35656,0.75096,0.51234,2.8067,0.08497,1.14209,0.36794,0.74131,0.52162,2.86807,0.08362,1.09363,0.38859,0.71324,0.53731,2.83969,0.0835,1.11197,0.3852,0.71495,0.53971,2.84693,0.08406,1.04176,0.41077,0.70087,0.55233,2.84995,0.08504,1.00142,0.43834,0.70604,0.56106,2.84059,0.08595,0.97405,0.45165,0.69516,0.58596,2.79107,0.08769
270,1.17952,0.35662,0.753,0.51238,2.81061,0.08499,1.11601,0.36812,0.73843,0.52168,2.88736,0.08362,1.06843,0.38882,0.71919,0.53738,2.86253,0.0835,1.06707,0.38546,0.71188,0.53982,2.90065,0.08405,1.00208,0.41108,0.71865,0.55238,2.90859,0.08503,0.94696,0.43871,0.70623,0.56117,2.85851,0.08596,0.94419,0.45199,0.70732,0.58601,2.8226,0.08773
271,1.17831,0.3567,0.74863,0.51236,2.80851,0.085,1.16931,0.36814,0.75305,0.52166,2.85924,0.08365,1.12527,0.38887,0.72517,0.53742,2.86511,0.08348,1.13147,0.3855,0.7273,0.53983,2.90518,0.08404,1.10398,0.41111,0.7462,0.55233,2.88008,0.08502,1.06858,0.43876,0.74076,0.56113,2.85443,0.08598,1.05533,0.45205,0.70923,0.58603,2.82652,0.08775
272,1.19298,0.35678,0.74571,0.51236,2.82041,0.08497,1.14638,0.36823,0.73349,0.52172,2.8859,0.08365,1.10853,0.38899,0.7075,0.5375,2.8592,0.08348,1.11245,0.38563,0.71333,0.53988,2.90009,0.08403,1.08015,0.4112,0.70327,0.55241,2.80409,0.08506,1.05248,0.43886,0.69614,0.56121,2.95293,0.08597,1.08253,0.45206,0.68122,0.58614,2.8679,0.08773
273,1.17964,0.35686,0.74947,0.51238,2.80445,0.08503,1.15257,0.36833,0.72833,0.52183,2.86657,0.08366,1.11675,0.38906,0.68519,0.53773,2.8547,0.08349,1.11119,0.38578,0.69345,0.54006,2.85549,0.08405,1.07253,0.41133,0.67017,0.55266,2.88127,0.08507,1.07564,0.43889,0.65808,0.56146,2.87024,0.08598,1.07369,0.45207,0.63696,0.58638,2.8627,0.08778
274,1.19202,0.35681,0.75293,0.51236,2.79578,0.08505,1.1706,0.36839,0.73,0.52192,2.8767,0.08366,1.12846,0.38918,0.68957,0.53795,2.8544,0.08351,1.14481,0.38589,0.6977,0.54022,2.87013,0.08408,1.11555,0.41143,0.69495,0.55284,2.89902,0.08506,1.09202,0.43896,0.66637,0.56168,2.85158,0.08601,1.0745,0.45218,0.6878,0.58652,2.80487,0.08782
